"";"study";"condition_arm1";"condition_arm2";"descr_arm1";"descr_arm2";"multi_arm1";"multi_arm2";".g";".g_se";"primary_calc";"outcome_type";"outcome_domain";"time";"time_weeks";"instrument";"rating";"mean_arm1";"mean_arm2";"sd_arm1";"sd_arm2";"n_arm1";"n_arm2";"bl_mean_arm1";"bl_sd_arm1";"bl_n_arm1";"bl_mean_arm2";"bl_sd_arm2";"bl_n_arm2";"dich";"dich_type";"event_arm1";"event_arm2";"totaln_arm1";"totaln_arm2";"change";"mean_change_arm1";"mean_change_arm2";"sd_change_arm1";"sd_change_arm2";"n_change_arm1";"n_change_arm2";"other_statistic";"precalc_g";"precalc_g_se";"rand_arm1";"rand_arm2";"n_drop_study1";"n_drop_study2";"n_drop_treat1";"n_drop_treat2";"def_drop_treat";"year";"comorbid_mental";"comorbid_physical";"format_unguided";"commericial";"program_name";"support_unguided";"initial_screening";"forum_unguided";"n_sessions_planned";"n_sessions_received";"country";"income_level";"age_group";"mean_age";"percent_women";"recruitment";"diagnosis";"target_group";"sg";"ac";"ba";"itt";"rob";"domain.1";"domain.2";"domain.3";"domain.4";"domain.5";"overall";".id";".g_negative";".log_rr";".log_rr_se";".event_arm1";".event_arm2";".totaln_arm1";".totaln_arm2";"full_reference"
"127";"Gräfe, 2020";"cbt";"cau";NA;NA;NA;NA;0,1;0,04;1;"other stat";"QoL";"FU1";24;"EQ-5D-3 L";"self-report";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"Between group EQ-5D-3L, d = 0.10, CI:0.02-0.17";-0,1;0,04;1904;1901;"719";"769";NA;NA;NA;2020;"n";"n";"internet";"y";"Deprexis";"pure";"n";"n";10;NA;"eu";"high";"adul";45;0,79;"oth";"cut";"adul";"1";"?";"sr";1;3;"Some concerns";"Low risk";"Some concerns";"Low risk";"Some concerns";"Some concerns";"Gräfe_2020_otherstat_EQ-5D-3L_FU1_24_self-report_cbt_cau_NA_NA";-0,1;NA;NA;NA;NA;NA;NA;"Gräfe V, Moritz S, Greiner W. Health economic evaluation of an internet intervention for depression (deprexis), a randomized controlled trial. Health Economics Review. 2020;10(1)."
"128";"Gräfe, 2020";"cbt";"cau";NA;NA;NA;NA;0,09;0,04;1;"other stat";"QoL";"FU2";48;"EQ-5D-3 L";"self-report";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"Between group EQ-5D-3L, d = 0.09, CI: 0.01-0.18";-0,09;0,04;1904;1901;"719";"769";NA;NA;NA;2020;"n";"n";"internet";"y";"Deprexis";"pure";"n";"n";10;NA;"eu";"high";"adul";45;0,79;"oth";"cut";"adul";"1";"?";"sr";1;3;"Some concerns";"Low risk";"Some concerns";"Low risk";"Some concerns";"Some concerns";"Gräfe_2020_otherstat_EQ-5D-3L_FU2_48_self-report_cbt_cau_NA_NA";-0,09;NA;NA;NA;NA;NA;NA;"Gräfe V, Moritz S, Greiner W. Health economic evaluation of an internet intervention for depression (deprexis), a randomized controlled trial. Health Economics Review. 2020;10(1)."
"129";"Gräfe, 2020";"cbt";"cau";NA;NA;NA;NA;0,2443;0,038;1;"other stat";"depression";"post";12;"PHQ-9";"self-report";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"F(2.81, 5602.08)= 41.7; P < .001), d=0.37 CI: 0.29 - 0.44";0,2443;0,038;1904;1901;"522";"489";NA;NA;NA;2020;"n";"n";"internet";"y";"Deprexis";"pure";"n";"n";10;NA;"eu";"high";"adul";45;0,79;"oth";"cut";"adul";"1";"?";"sr";1;3;"Some concerns";"Low risk";"Some concerns";"Low risk";"Some concerns";"Some concerns";"Gräfe_2020_otherstat_PHQ-9_post_12_self-report_cbt_cau_NA_NA";-0,21;NA;NA;NA;NA;NA;NA;"Gräfe V, Moritz S, Greiner W. Health economic evaluation of an internet intervention for depression (deprexis), a randomized controlled trial. Health Economics Review. 2020;10(1)."
"130";"Griffiths, 2012";"other psy";"other ctr";"eCouch(cbt+ipt+relaxation, and pa)";"attention control (health information)";"eCouch";"other ctr";0,476080459113685;0,207139372549326;1;"remission";"depression";"post";12;"CES-D";"self-report";NA;NA;NA;NA;NA;NA;"24.3";"10.18";72;"25.93";"11.43";73;"remission based on cut-off score";"caseness CES-D score>16";27;19;58;71;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;121;117;"62";"46";10;NA;"withdrawn";2012;"n";"n";"internet";"n";"eCouch";"pure";"n";"n";12;"9.9700000000000006";"au";"high";"adul";43,92;0,6779;"com";"cut";"adul";"1";"1";"sr";1;4;"Low risk";"Low risk";"Some concerns";"Low risk";"Low risk";"Some concerns";"Griffiths_2012_remission_CES-D_post_12_self-report_otherpsy_otherctr_eCouch_otherctr";-0,476080459113685;0,553634753332785;0,241542397172437;27;19;58;71;"Griffiths KM, Mackinnon AJ, Crisp DA, Christensen H, Bennett K, Farrer L. The effectiveness of an online support group for members of the community with depression: A randomised controlled trial. PloS One. 2012;7(12):e53244."
"131";"Griffiths, 2012";"other psy";"other ctr";"WellBeing Board";"attention control (health information)";"WellBeing Board";"other ctr";0,155971983879669;0,220019127104597;1;"remission";"depression";"post";12;"CES-D";"self-report";NA;NA;NA;NA;NA;NA;"26.2";"11.55";76;"25.93";"11.43";73;"remission based on cut-off score";"caseness CES-D score>16";17;19;52;71;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;123;117;"70";"46";NA;NA;NA;2012;"n";"n";"internet";"n";"WellBeing Board";"pure";"n";"y";12;NA;"au";"high";"adul";43,92;0,6779;"com";"cut";"adul";"1";"1";"sr";1;4;"Low risk";"Low risk";"Some concerns";"Low risk";"Low risk";"Some concerns";"Griffiths_2012_remission_CES-D_post_12_self-report_otherpsy_otherctr_WellBeingBoard_otherctr";-0,155971983879669;0,200210523349664;0,279535028370525;17;19;52;71;"Griffiths KM, Mackinnon AJ, Crisp DA, Christensen H, Bennett K, Farrer L. The effectiveness of an online support group for members of the community with depression: A randomised controlled trial. PloS One. 2012;7(12):e53244."
"132";"Griffiths, 2012";"other psy";"other ctr";"eCouch + Wellbeing Board";"attention control (health information)";"eCouch + Wellbeing Board";"other ctr";0,599110912093402;0,219829951388816;1;"remission";"depression";"post";12;"CES-D";"self-report";NA;NA;NA;NA;NA;NA;"24.4";"10.44";73;"25.93";"11.43";73;"remission based on cut-off score";"caseness CES-D score>16";24;19;46;71;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;117;117;"68";"46";NA;NA;NA;2012;"n";"n";"internet";"n";"eCouch + Wellbeing Board";"pure";"n";"y";12;"7.97";"au";"high";"adul";43,92;0,6779;"com";"cut";"adul";"1";"1";"sr";1;4;"Low risk";"Low risk";"Some concerns";"Low risk";"Low risk";"Some concerns";"Griffiths_2012_remission_CES-D_post_12_self-report_otherpsy_otherctr_eCouch+WellbeingBoard_otherctr";-0,599110912093402;0,667653331733726;0,241815235535313;24;19;46;71;"Griffiths KM, Mackinnon AJ, Crisp DA, Christensen H, Bennett K, Farrer L. The effectiveness of an online support group for members of the community with depression: A randomised controlled trial. PloS One. 2012;7(12):e53244."
"133";"Griffiths, 2012";"other psy";"other ctr";"eCouch(cbt+ipt+relaxation, and pa)";"attention control (health information)";"eCouch";"other ctr";0,349756464575045;0,220148498081094;1;"remission";"depression";"FU1";24;"CES-D";"self-report";NA;NA;NA;NA;NA;NA;"24.3";"10.18";72;"25.93";"11.43";73;"remission based on cut-off score";"caseness CES-D score>16";23;17;53;59;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;121;117;"67";"55";NA;NA;NA;2012;"n";"n";"internet";"n";"eCouch";"pure";"n";"n";12;"9.9700000000000006";"au";"high";"adul";43,92;0,6779;"com";"cut";"adul";"1";"1";"sr";1;4;"Low risk";"Low risk";"Some concerns";"Low risk";"Low risk";"Some concerns";"Griffiths_2012_remission_CES-D_FU1_24_self-report_otherpsy_otherctr_eCouch_otherctr";-0,349756464575045;0,409526402226531;0,257846297647756;23;17;53;59;"Griffiths KM, Mackinnon AJ, Crisp DA, Christensen H, Bennett K, Farrer L. The effectiveness of an online support group for members of the community with depression: A randomised controlled trial. PloS One. 2012;7(12):e53244."
"134";"Griffiths, 2012";"other psy";"other ctr";"WellBeing Board";"attention control (health information)";"WellBeing Board";"other ctr";0,378149787945543;0,226457053085165;1;"remission";"depression";"FU1";24;"CES-D";"self-report";NA;NA;NA;NA;NA;NA;"26.2";"11.55";76;"25.93";"11.43";73;"remission based on cut-off score";"caseness CES-D score>16";21;17;47;59;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;123;117;"75";"55";NA;NA;NA;2012;"n";"n";"internet";"n";"WellBeing Board";"pure";"n";"y";12;NA;"au";"high";"adul";43,92;0,6779;"com";"cut";"adul";"1";"1";"sr";1;4;"Low risk";"Low risk";"Some concerns";"Low risk";"Low risk";"Some concerns";"Griffiths_2012_remission_CES-D_FU1_24_self-report_otherpsy_otherctr_WellBeingBoard_otherctr";-0,378149787945543;0,438698935862868;0,261183515451796;21;17;47;59;"Griffiths KM, Mackinnon AJ, Crisp DA, Christensen H, Bennett K, Farrer L. The effectiveness of an online support group for members of the community with depression: A randomised controlled trial. PloS One. 2012;7(12):e53244."
"135";"Griffiths, 2012";"other psy";"other ctr";"eCouch + Wellbeing Board";"attention control (health information)";"eCouch + Wellbeing Board";"other ctr";0,519304200474243;0,228363236720066;1;"remission";"depression";"FU1";24;"CES-D";"self-report";NA;NA;NA;NA;NA;NA;"24.4";"10.44";73;"25.93";"11.43";73;"remission based on cut-off score";"caseness CES-D score>16";23;17;45;59;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;117;117;"72";"55";NA;NA;NA;2012;"n";"n";"internet";"n";"eCouch + Wellbeing Board";"pure";"n";"y";12;"7.97";"au";"high";"adul";43,92;0,6779;"com";"cut";"adul";"1";"1";"sr";1;4;"Low risk";"Low risk";"Some concerns";"Low risk";"Low risk";"Some concerns";"Griffiths_2012_remission_CES-D_FU1_24_self-report_otherpsy_otherctr_eCouch+WellbeingBoard_otherctr";-0,519304200474243;0,573155826008333;0,251257667577996;23;17;45;59;"Griffiths KM, Mackinnon AJ, Crisp DA, Christensen H, Bennett K, Farrer L. The effectiveness of an online support group for members of the community with depression: A randomised controlled trial. PloS One. 2012;7(12):e53244."
"136";"Griffiths, 2012";"other psy";"other ctr";"eCouch(cbt+ipt+relaxation, and pa)";"attention control (health information)";"eCouch";"other ctr";0,159961693933026;0,231919960477252;1;"remission";"depression";"FU2";48;"CES-D";"self-report";NA;NA;NA;NA;NA;NA;"24.3";"10.18";72;"25.93";"11.43";73;"remission based on cut-off score";"caseness CES-D score>16";19;18;45;51;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;121;117;"73";"67";NA;NA;NA;2012;"n";"n";"internet";"n";"eCouch";"pure";"n";"n";12;"9.9700000000000006";"au";"high";"adul";43,92;0,6779;"com";"cut";"adul";"1";"1";"sr";1;4;"Low risk";"Low risk";"Some concerns";"Low risk";"Low risk";"Some concerns";"Griffiths_2012_remission_CES-D_FU2_48_self-report_otherpsy_otherctr_eCouch_otherctr";-0,159961693933026;0,179230364224282;0,257598659048231;19;18;45;51;"Griffiths KM, Mackinnon AJ, Crisp DA, Christensen H, Bennett K, Farrer L. The effectiveness of an online support group for members of the community with depression: A randomised controlled trial. PloS One. 2012;7(12):e53244."
"137";"Griffiths, 2012";"other psy";"other ctr";"WellBeing Board";"attention control (health information)";"WellBeing Board";"other ctr";0,415585275411124;0,239706485898036;1;"remission";"depression";"FU2";48;"CES-D";"self-report";NA;NA;NA;NA;NA;NA;"26.2";"11.55";76;"25.93";"11.43";73;"remission based on cut-off score";"caseness CES-D score>16";21;18;39;51;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;123;117;"82";"67";NA;NA;NA;2012;"n";"n";"internet";"n";"WellBeing Board";"pure";"n";"y";12;NA;"au";"high";"adul";43,92;0,6779;"com";"cut";"adul";"1";"1";"sr";1;4;"Low risk";"Low risk";"Some concerns";"Low risk";"Low risk";"Some concerns";"Griffiths_2012_remission_CES-D_FU2_48_self-report_otherpsy_otherctr_WellBeingBoard_otherctr";-0,415585275411124;0,422414666421938;0,240677656620474;21;18;39;51;"Griffiths KM, Mackinnon AJ, Crisp DA, Christensen H, Bennett K, Farrer L. The effectiveness of an online support group for members of the community with depression: A randomised controlled trial. PloS One. 2012;7(12):e53244."
"138";"Griffiths, 2012";"other psy";"other ctr";"eCouch + Wellbeing Board";"attention control (health information)";"eCouch + Wellbeing Board";"other ctr";0,515088049175429;0,246650708836734;1;"remission";"depression";"FU2";48;"CES-D";"self-report";NA;NA;NA;NA;NA;NA;"24.4";"10.44";73;"25.93";"11.43";73;"remission based on cut-off score";"caseness CES-D score>16";21;18;36;51;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;117;117;"80";"67";NA;NA;NA;2012;"n";"n";"internet";"n";"eCouch + Wellbeing Board";"pure";"n";"y";12;"7.97";"au";"high";"adul";43,92;0,6779;"com";"cut";"adul";"1";"1";"sr";1;4;"Low risk";"Low risk";"Some concerns";"Low risk";"Low risk";"Some concerns";"Griffiths_2012_remission_CES-D_FU2_48_self-report_otherpsy_otherctr_eCouch+WellbeingBoard_otherctr";-0,515088049175429;0,502457374095474;0,236196914161829;21;18;36;51;"Griffiths KM, Mackinnon AJ, Crisp DA, Christensen H, Bennett K, Farrer L. The effectiveness of an online support group for members of the community with depression: A randomised controlled trial. PloS One. 2012;7(12):e53244."
"139";"Guertler, 2023";"bat";"cau";"individualized feedback";"assessment only";NA;NA;-0,076064283177389;0,0936934557298288;1;"msd";"depression";"post";24;"PHQ-8";"self-report";10,9;10,5;5,3;5,2;227;229;"14";"3.8";227;"14.1";"3.8";229;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;227;229;"62";"59";NA;NA;NA;2023;"n";"n";"other";"n";"ActiLife";"auto";"y";"n";NA;NA;"eu";"high";"adul";41,34;0,63;"oth";"sub";"adul";"1";"1";"sr";1;4;"Low risk";"Low risk";"Some concerns";"Low risk";"Some concerns";"Some concerns";"Guertler_2023_msd_PHQ-8_post_24_self-report_bat_cau_NA_NA";0,076064283177389;0,0936934557298288;NA;NA;NA;NA;NA;"Guertler D, Krause K, Moehring A, Bischof G, Batra A, Freyer-Adam J, et al. E-Health intervention for subthreshold depression: Reach and two-year effects of a randomized controlled trial. Journal of Affective Disorders. 2023;339:33-42."
"140";"Guertler, 2023";"bat";"cau";"individualized feedback";"assessment only";NA;NA;-0,21981917981757;0,0939428396936682;1;"msd";"depression";"FU1";48;"PHQ-8";"self-report";11,2;10;5,5;5,4;227;229;"14";"3.8";227;"14.1";"3.8";229;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;227;229;"61";"58";NA;NA;NA;2023;"n";"n";"other";"n";"ActiLife";"auto";"y";"n";NA;NA;"eu";"high";"adul";41,34;0,63;"oth";"sub";"adul";"1";"1";"sr";1;4;"Low risk";"Low risk";"Some concerns";"Low risk";"Some concerns";"Some concerns";"Guertler_2023_msd_PHQ-8_FU1_48_self-report_bat_cau_NA_NA";0,21981917981757;0,0939428396936682;NA;NA;NA;NA;NA;"Guertler D, Krause K, Moehring A, Bischof G, Batra A, Freyer-Adam J, et al. E-Health intervention for subthreshold depression: Reach and two-year effects of a randomized controlled trial. Journal of Affective Disorders. 2023;339:33-42."
"141";"Guertler, 2023";"bat";"cau";"individualized feedback";"assessment only";NA;NA;0,0173546606032696;0,0936612508511579;1;"msd";"depression";"FU2";96;"PHQ-8";"self-report";10,2;10,3;5,6;5,9;227;229;"14";"3.8";227;"14.1";"3.8";229;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;227;229;"67";"68";NA;NA;NA;2023;"n";"n";"other";"n";"ActiLife";"auto";"y";"n";NA;NA;"eu";"high";"adul";41,34;0,63;"oth";"sub";"adul";"1";"1";"sr";1;4;"Low risk";"Low risk";"Low risk";"Low risk";"Some concerns";"Some concerns";"Guertler_2023_msd_PHQ-8_FU2_96_self-report_bat_cau_NA_NA";-0,0173546606032696;0,0936612508511579;NA;NA;NA;NA;NA;"Guertler D, Krause K, Moehring A, Bischof G, Batra A, Freyer-Adam J, et al. E-Health intervention for subthreshold depression: Reach and two-year effects of a randomized controlled trial. Journal of Affective Disorders. 2023;339:33-42."
"142";"Guo, 2020";"other psy";"wl";NA;NA;NA;NA;0,623860055158546;0,11825938661686;1;"msd";"depression";"post";12;"CES-D";"self-report";17,7;23,8;9,5;10;150;150;"23.9";"6.4";150;"24.3";"6.9";150;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;150;150;"11";"15";NA;NA;NA;2020;"n";"y";"mobile";"NI";"Run4Love";"human";"y";"n";12;NA;"eas";"upper-middle";"adul";28,3;0,767;"oth";"cut";"med";"1";"1";"sr";1;4;"Low risk";"Low risk";"Low risk";"Low risk";"Low risk";"Low risk";"Guo_2020_msd_CES-D_post_12_self-report_otherpsy_wl_NA_NA";-0,623860055158546;NA;NA;NA;NA;NA;NA;"Guo Y, Hong YA, Cai W, et al. Effect of a WeChat-Based Intervention (Run4Love) on Depressive Symptoms Among People Living With HIV in China: a Randomized Controlled Trial. Journal of medical Internet research. 2020;22(2):e16715."
"143";"Guo, 2020";"other psy";"wl";NA;NA;NA;NA;0,601290251848106;0,118063388923563;1;"msd";"depression";"FU1";24;"CES-D";"self-report";17,6;24;10;11,2;150;150;"23.9";"6.4";150;"24.3";"6.9";150;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;150;150;"18";"17";NA;NA;NA;2020;"n";"y";"mobile";"NI";"Run4Love";"human";"y";"n";12;NA;"eas";"upper-middle";"adul";28,3;0,767;"oth";"cut";"med";"1";"1";"sr";1;4;"Low risk";"Low risk";"Low risk";"Low risk";"Low risk";"Low risk";"Guo_2020_msd_CES-D_FU1_24_self-report_otherpsy_wl_NA_NA";-0,601290251848106;NA;NA;NA;NA;NA;NA;"Guo Y, Hong YA, Cai W, et al. Effect of a WeChat-Based Intervention (Run4Love) on Depressive Symptoms Among People Living With HIV in China: a Randomized Controlled Trial. Journal of medical Internet research. 2020;22(2):e16715."
"144";"Guo, 2020";"other psy";"wl";NA;NA;NA;NA;0,512273368519047;0,117358077774133;1;"msd";"depression";"FU2";36;"CES-D";"self-report";17,8;23,4;10,6;11,2;150;150;"23.9";"6.4";150;"24.3";"6.9";150;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;150;150;"17";"23";NA;NA;NA;2020;"n";"y";"mobile";"NI";"Run4Love";"human";"y";"n";12;NA;"eas";"upper-middle";"adul";28,3;0,767;"oth";"cut";"med";"1";"1";"sr";1;4;"Low risk";"Low risk";"Low risk";"Low risk";"Low risk";"Low risk";"Guo_2020_msd_CES-D_FU2_36_self-report_otherpsy_wl_NA_NA";-0,512273368519047;NA;NA;NA;NA;NA;NA;"Guo Y, Hong YA, Cai W, et al. Effect of a WeChat-Based Intervention (Run4Love) on Depressive Symptoms Among People Living With HIV in China: a Randomized Controlled Trial. Journal of medical Internet research. 2020;22(2):e16715."
"145";"Guo, 2020";"other psy";"wl";NA;NA;NA;NA;0,474967803316905;0,117094941667784;1;"msd";"depression";"post";12;"PHQ-9";"self-report";6,8;8,9;4,1;4,7;150;150;"10.199999999999999";"4.5";150;"10.7";"5.0999999999999996";150;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;150;150;"11";"15";NA;NA;NA;2020;"n";"y";"mobile";"NI";"Run4Love";"human";"y";"n";12;NA;"eas";"upper-middle";"adul";28,3;0,767;"oth";"cut";"med";"1";"1";"sr";1;4;"Low risk";"Low risk";"Low risk";"Low risk";"Low risk";"Low risk";"Guo_2020_msd_PHQ-9_post_12_self-report_otherpsy_wl_NA_NA";-0,474967803316905;NA;NA;NA;NA;NA;NA;"Guo Y, Hong YA, Cai W, et al. Effect of a WeChat-Based Intervention (Run4Love) on Depressive Symptoms Among People Living With HIV in China: a Randomized Controlled Trial. Journal of medical Internet research. 2020;22(2):e16715."
"146";"Guo, 2020";"other psy";"wl";NA;NA;NA;NA;0,497912615747533;0,1172544999832;1;"msd";"depression";"FU1";24;"PHQ-9";"self-report";8,5;11,1;4,9;5,5;150;150;"10.199999999999999";"4.5";150;"10.7";"5.0999999999999996";150;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;150;150;"18";"17";NA;NA;NA;2020;"n";"y";"mobile";"NI";"Run4Love";"human";"y";"n";12;NA;"eas";"upper-middle";"adul";28,3;0,767;"oth";"cut";"med";"1";"1";"sr";1;4;"Low risk";"Low risk";"Low risk";"Low risk";"Low risk";"Low risk";"Guo_2020_msd_PHQ-9_FU1_24_self-report_otherpsy_wl_NA_NA";-0,497912615747533;NA;NA;NA;NA;NA;NA;"Guo Y, Hong YA, Cai W, et al. Effect of a WeChat-Based Intervention (Run4Love) on Depressive Symptoms Among People Living With HIV in China: a Randomized Controlled Trial. Journal of medical Internet research. 2020;22(2):e16715."
"147";"Guo, 2020";"other psy";"wl";NA;NA;NA;NA;0,341854019061621;0,116314624608303;1;"msd";"depression";"FU2";36;"PHQ-9";"self-report";9,1;10,9;5,1;5,4;150;150;"10.199999999999999";"4.5";150;"10.7";"5.0999999999999996";150;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;150;150;"17";"23";NA;NA;NA;2020;"n";"y";"mobile";"NI";"Run4Love";"human";"y";"n";12;NA;"eas";"upper-middle";"adul";28,3;0,767;"oth";"cut";"med";"1";"1";"sr";1;4;"Low risk";"Low risk";"Low risk";"Low risk";"Low risk";"Low risk";"Guo_2020_msd_PHQ-9_FU2_36_self-report_otherpsy_wl_NA_NA";-0,341854019061621;NA;NA;NA;NA;NA;NA;"Guo Y, Hong YA, Cai W, et al. Effect of a WeChat-Based Intervention (Run4Love) on Depressive Symptoms Among People Living With HIV in China: a Randomized Controlled Trial. Journal of medical Internet research. 2020;22(2):e16715."
"148";"Guo, 2020";"other psy";"wl";NA;NA;NA;NA;0,479259661977359;0,117124231323852;1;"msd";"QoL";"post";12;"WHO-QOL-HIV BREF";"self-report";82,6;77;12;11,3;150;150;"77.400000000000006";"9";150;"76.599999999999994";"9.4";150;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;150;150;"11";"15";NA;NA;NA;2020;"n";"y";"mobile";"NI";"Run4Love";"human";"y";"n";12;NA;"eas";"upper-middle";"adul";28,3;0,767;"oth";"cut";"med";"1";"1";"sr";1;4;"Low risk";"Low risk";"Low risk";"Low risk";"Low risk";"Low risk";"Guo_2020_msd_WHO-QOL-HIVBREF_post_12_self-report_otherpsy_wl_NA_NA";0,479259661977359;NA;NA;NA;NA;NA;NA;"Guo Y, Hong YA, Cai W, et al. Effect of a WeChat-Based Intervention (Run4Love) on Depressive Symptoms Among People Living With HIV in China: a Randomized Controlled Trial. Journal of medical Internet research. 2020;22(2):e16715."
"149";"Guo, 2020";"other psy";"wl";NA;NA;NA;NA;0,578925760337417;0,117875993282732;1;"msd";"QoL";"FU1";24;"WHO-QOL-HIV BREF";"self-report";83,7;76,3;12,8;12,7;150;150;"77.400000000000006";"9";150;"76.599999999999994";"9.4";150;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;150;150;"18";"17";NA;NA;NA;2020;"n";"y";"mobile";"NI";"Run4Love";"human";"y";"n";12;NA;"eas";"upper-middle";"adul";28,3;0,767;"oth";"cut";"med";"1";"1";"sr";1;4;"Low risk";"Low risk";"Low risk";"Low risk";"Low risk";"Low risk";"Guo_2020_msd_WHO-QOL-HIVBREF_FU1_24_self-report_otherpsy_wl_NA_NA";0,578925760337417;NA;NA;NA;NA;NA;NA;"Guo Y, Hong YA, Cai W, et al. Effect of a WeChat-Based Intervention (Run4Love) on Depressive Symptoms Among People Living With HIV in China: a Randomized Controlled Trial. Journal of medical Internet research. 2020;22(2):e16715."
"150";"Guo, 2020";"other psy";"wl";NA;NA;NA;NA;0,504469501471672;0,117301437907943;1;"msd";"QoL";"FU2";36;"WHO-QOL-HIV BREF";"self-report";83,3;76,7;13;13,1;150;150;"77.400000000000006";"9";150;"76.599999999999994";"9.4";150;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;150;150;"17";"23";NA;NA;NA;2020;"n";"y";"mobile";"NI";"Run4Love";"human";"y";"n";12;NA;"eas";"upper-middle";"adul";28,3;0,767;"oth";"cut";"med";"1";"1";"sr";1;4;"Low risk";"Low risk";"Low risk";"Low risk";"Low risk";"Low risk";"Guo_2020_msd_WHO-QOL-HIVBREF_FU2_36_self-report_otherpsy_wl_NA_NA";0,504469501471672;NA;NA;NA;NA;NA;NA;"Guo Y, Hong YA, Cai W, et al. Effect of a WeChat-Based Intervention (Run4Love) on Depressive Symptoms Among People Living With HIV in China: a Randomized Controlled Trial. Journal of medical Internet research. 2020;22(2):e16715."
"151";"Gupta, 2020";"cbt";"cau";NA;NA;NA;NA;0,7775;0,292;1;"other stat";"depression";"FU1";24;"PHQ-9";"self-report";NA;NA;NA;NA;NA;NA;"17.13";"4.96";27;"14.04";"4.32";27;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"Mean change from baseline= -6.00, p= .008; for control: Mean change from baseline= -1,38, p= .008";0,7775;0,292;27;27;"3";"2";NA;NA;NA;2020;"n";"y";"internet";"y";"Beating the Blues";"human";"y";"n";8;NA;"us";"high";"adul";45,1;0,1667;"oth";"cut";"med";"1";"1";"sr";1;4;"Low risk";"Low risk";"Some concerns";"Low risk";"High risk";"High risk";"Gupta_2020_otherstat_PHQ-9_FU1_24_self-report_cbt_cau_NA_NA";-0,28;NA;NA;NA;NA;NA;NA;"Gupta SK, Slaven JE, Liu Z, Polanka BM, Freiberg MS, Stewart JC. Effects of internet cognitive-behavioral therapy on depressive symptoms and surrogates of cardiovascular risk in human immunodeficiency virus: A pilot, randomized, controlled trial. Open Forum Infectious Diseases. 2020;7(7)."
"152";"Gupta, 2020";"cbt";"cau";NA;NA;NA;NA;0,6076;0,2771;1;"other stat";"depression";"FU1";24;"SCL-20";"self-report";NA;NA;NA;NA;NA;NA;"2.27";"0.92";27;"2.09";"0.63";27;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"Mean change from baseline= -0.72, p=.029; for control: Mean change from baseline= -0.35, p=.029";0,6076;0,2771;27;27;"1";"0";NA;NA;NA;2020;"n";"y";"internet";"y";"Beating the Blues";"human";"y";"n";8;NA;"us";"high";"adul";45,1;0,1667;"oth";"cut";"med";"1";"1";"sr";1;4;"Low risk";"Low risk";"Some concerns";"Low risk";"High risk";"High risk";"Gupta_2020_otherstat_SCL-20_FU1_24_self-report_cbt_cau_NA_NA";-0,17;NA;NA;NA;NA;NA;NA;"Gupta SK, Slaven JE, Liu Z, Polanka BM, Freiberg MS, Stewart JC. Effects of internet cognitive-behavioral therapy on depressive symptoms and surrogates of cardiovascular risk in human immunodeficiency virus: A pilot, randomized, controlled trial. Open Forum Infectious Diseases. 2020;7(7)."
